,date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,lidar_path,molecular_path,LC,LC_std,r0,r1
1165,2017-09-20,532,Klett_Method,far_range,2017-09-20 19:23:00,2017-09-20 20:22:30,2017-09-20 19:30:00,2017-09-20 19:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19420766573464.65,27178453972.027195,7580.09619140625,8416.8994140625
1166,2017-09-20,532,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 20:30:00,2017-09-20 20:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19832586412891.098,18082309111.474148,7012.26513671875,8387.013671875
1167,2017-09-20,532,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 21:00:00,2017-09-20 21:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19832586412891.098,18082309111.474148,7012.26513671875,8387.013671875
1168,2017-09-20,532,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 21:30:00,2017-09-20 21:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19832586412891.098,18082309111.474148,7012.26513671875,8387.013671875
1169,2017-09-20,532,Klett_Method,far_range,2017-09-20 22:31:00,2017-09-20 23:59:30,2017-09-20 23:00:00,2017-09-20 23:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19755177079151.758,15505259266.292057,7587.56787109375,8745.64453125
1170,2017-09-20,532,Klett_Method,far_range,2017-09-20 22:31:00,2017-09-20 23:59:30,2017-09-20 23:30:00,2017-09-20 23:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_532_molecular.nc,19755177079151.758,15505259266.292057,7587.56787109375,8745.64453125
1171,2017-09-21,532,Klett_Method,far_range,2017-09-21 00:00:00,2017-09-21 01:37:00,2017-09-21 00:00:00,2017-09-21 00:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,18657811913434.61,24718218559.872215,8110.56982421875,8954.8447265625
1172,2017-09-21,532,Klett_Method,far_range,2017-09-21 00:00:00,2017-09-21 01:37:00,2017-09-21 00:30:00,2017-09-21 00:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,18657811913434.61,24718218559.872215,8110.56982421875,8954.8447265625
1173,2017-09-21,532,Klett_Method,far_range,2017-09-21 00:00:00,2017-09-21 01:37:00,2017-09-21 01:00:00,2017-09-21 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,18657811913434.61,24718218559.872215,8110.56982421875,8954.8447265625
1174,2017-09-21,532,Klett_Method,far_range,2017-09-21 01:41:30,2017-09-21 02:41:00,2017-09-21 02:00:00,2017-09-21 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,29291206735205.65,25234684981.56977,5151.87158203125,6332.3623046875
1175,2017-09-21,532,Klett_Method,far_range,2017-09-21 02:41:30,2017-09-21 03:43:30,2017-09-21 03:00:00,2017-09-21 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,23986756246768.504,32931856605.341373,6070.861328125,6907.6650390625
1176,2017-09-21,532,Klett_Method,far_range,2017-09-21 15:10:00,2017-09-21 16:09:30,2017-09-21 15:30:00,2017-09-21 15:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,17882969332177.156,20304629828.755615,5495.55859375,6720.87841796875
1177,2017-09-21,532,Klett_Method,far_range,2017-09-21 16:10:00,2017-09-21 17:09:30,2017-09-21 16:30:00,2017-09-21 16:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,17944442564917.773,24011486622.47653,5323.71533203125,6818.00732421875
1178,2017-09-21,532,Klett_Method,far_range,2017-09-21 17:10:00,2017-09-21 17:59:30,2017-09-21 17:30:00,2017-09-21 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,19429291150679.273,24445086404.377617,5973.732421875,7468.0244140625
1179,2017-09-21,532,Klett_Method,far_range,2017-09-21 18:00:00,2017-09-21 18:50:30,2017-09-21 18:00:00,2017-09-21 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,21566146424451.902,24592736473.41826,6295.0048828125,7176.63720703125
1180,2017-09-21,532,Klett_Method,far_range,2017-09-21 19:09:30,2017-09-21 20:05:00,2017-09-21 19:30:00,2017-09-21 19:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,23711302344718.54,25028249205.65046,5092.10009765625,6586.39208984375
1181,2017-09-21,532,Klett_Method,far_range,2017-09-21 21:02:30,2017-09-21 22:00:00,2017-09-21 21:30:00,2017-09-21 21:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,18916914038069.688,17497943957.540726,5092.10009765625,6586.39208984375
1182,2017-09-21,532,Klett_Method,far_range,2017-09-21 22:10:00,2017-09-21 23:09:30,2017-09-21 22:30:00,2017-09-21 22:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,20051087772102.562,20041074917.747913,7266.294921875,8207.69921875
1183,2017-09-21,532,Klett_Method,far_range,2017-09-21 23:10:00,2017-09-21 23:59:30,2017-09-21 23:30:00,2017-09-21 23:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_532_molecular.nc,19446077023196.46,12756767321.48996,5293.82958984375,6758.23583984375
1184,2017-09-22,532,Klett_Method,far_range,2017-09-22 00:36:30,2017-09-22 01:36:00,2017-09-22 01:00:00,2017-09-22 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_532_molecular.nc,18119860374103.08,16779806767.82775,5017.38525390625,5876.603515625
1185,2017-09-22,532,Klett_Method,far_range,2017-09-22 01:36:30,2017-09-22 02:36:00,2017-09-22 02:00:00,2017-09-22 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_532_molecular.nc,17690279977548.906,14538785557.968699,5361.072265625,6840.421875
1186,2017-09-22,532,Klett_Method,far_range,2017-09-22 02:36:30,2017-09-22 03:50:00,2017-09-22 03:00:00,2017-09-22 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_532_molecular.nc,20481783408203.37,17157900602.99848,5047.27099609375,6130.6328125
1187,2017-09-23,532,Klett_Method,far_range,2017-09-23 12:00:00,2017-09-23 12:59:30,2017-09-23 12:00:00,2017-09-23 12:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25116451580577.234,42542698189.92953,5779.47412109375,6541.5634765625
1188,2017-09-23,532,Klett_Method,far_range,2017-09-23 12:00:00,2017-09-23 12:59:30,2017-09-23 12:30:00,2017-09-23 12:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25116451580577.234,42542698189.92953,5779.47412109375,6541.5634765625
1189,2017-09-23,532,Klett_Method,far_range,2017-09-23 13:00:00,2017-09-23 13:59:30,2017-09-23 13:00:00,2017-09-23 13:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25550884101405.477,38823378625.58863,4897.841796875,6384.66259765625
1190,2017-09-23,532,Klett_Method,far_range,2017-09-23 13:00:00,2017-09-23 13:59:30,2017-09-23 13:30:00,2017-09-23 13:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25550884101405.477,38823378625.58863,4897.841796875,6384.66259765625
1191,2017-09-23,532,Klett_Method,far_range,2017-09-23 14:00:00,2017-09-23 15:00:00,2017-09-23 14:00:00,2017-09-23 14:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,26347386590261.4,31638745066.319588,5077.1572265625,6571.44921875
1192,2017-09-23,532,Klett_Method,far_range,2017-09-23 14:00:00,2017-09-23 15:00:00,2017-09-23 14:30:00,2017-09-23 14:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,26347386590261.4,31638745066.319588,5077.1572265625,6571.44921875
1193,2017-09-23,532,Klett_Method,far_range,2017-09-23 15:10:00,2017-09-23 16:09:30,2017-09-23 15:30:00,2017-09-23 15:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25268725357612.33,36854978446.04981,5144.400390625,6638.6923828125
1194,2017-09-23,532,Klett_Method,far_range,2017-09-23 16:10:00,2017-09-23 17:10:00,2017-09-23 16:30:00,2017-09-23 16:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24810531726215.9,27096040458.294468,5234.0576171875,6728.349609375
1195,2017-09-23,532,Klett_Method,far_range,2017-09-23 17:11:00,2017-09-23 17:59:30,2017-09-23 17:30:00,2017-09-23 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24177582279556.47,28324032482.182137,6578.92041015625,7400.78125
1196,2017-09-23,532,Klett_Method,far_range,2017-09-23 18:00:00,2017-09-23 18:59:30,2017-09-23 18:00:00,2017-09-23 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24867824014584.66,39052935034.92232,5301.30078125,6795.5927734375
1197,2017-09-23,532,Klett_Method,far_range,2017-09-23 18:00:00,2017-09-23 18:59:30,2017-09-23 18:30:00,2017-09-23 18:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24867824014584.66,39052935034.92232,5301.30078125,6795.5927734375
1198,2017-09-23,532,Klett_Method,far_range,2017-09-23 19:00:00,2017-09-23 19:48:30,2017-09-23 19:00:00,2017-09-23 19:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24547893448933.95,35585459996.65957,6563.9775390625,7557.681640625
1199,2017-09-23,532,Klett_Method,far_range,2017-09-23 19:55:30,2017-09-23 20:55:00,2017-09-23 20:00:00,2017-09-23 20:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24944912628048.65,41806725286.661316,6407.0771484375,7901.369140625
1200,2017-09-23,532,Klett_Method,far_range,2017-09-23 20:55:30,2017-09-23 21:46:30,2017-09-23 21:00:00,2017-09-23 21:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,25286460023886.766,25300638019.915543,4711.0556640625,5562.8017578125
1201,2017-09-23,532,Klett_Method,far_range,2017-09-23 22:10:00,2017-09-23 23:50:00,2017-09-23 22:30:00,2017-09-23 22:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24738074452448.77,24651045182.23561,8842.7734375,9948.548828125
1202,2017-09-23,532,Klett_Method,far_range,2017-09-23 22:10:00,2017-09-23 23:50:00,2017-09-23 23:00:00,2017-09-23 23:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_532_molecular.nc,24738074452448.77,24651045182.23561,8842.7734375,9948.548828125
1203,2017-09-24,532,Klett_Method,far_range,2017-09-24 01:33:30,2017-09-24 02:33:00,2017-09-24 02:00:00,2017-09-24 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,26583347989488.543,32070297206.471386,7064.5654296875,8177.81298828125
1204,2017-09-24,532,Klett_Method,far_range,2017-09-24 02:33:30,2017-09-24 03:46:00,2017-09-24 03:00:00,2017-09-24 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,24801715633751.41,30098195360.669067,7609.98193359375,8573.80078125
1205,2017-09-24,532,Klett_Method,far_range,2017-09-24 04:59:00,2017-09-24 05:59:30,2017-09-24 05:00:00,2017-09-24 05:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,24573041561355.13,26213634735.800995,4494.38330078125,5816.83154296875
1206,2017-09-24,532,Klett_Method,far_range,2017-09-24 04:59:00,2017-09-24 05:59:30,2017-09-24 05:30:00,2017-09-24 05:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,24573041561355.13,26213634735.800995,4494.38330078125,5816.83154296875
1207,2017-09-24,532,Klett_Method,far_range,2017-09-24 06:00:00,2017-09-24 06:59:30,2017-09-24 06:00:00,2017-09-24 06:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,25194091780899.52,31316151674.369953,4606.455078125,5607.630859375
1208,2017-09-24,532,Klett_Method,far_range,2017-09-24 06:00:00,2017-09-24 06:59:30,2017-09-24 06:30:00,2017-09-24 06:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,25194091780899.52,31316151674.369953,4606.455078125,5607.630859375
1209,2017-09-24,532,Klett_Method,far_range,2017-09-24 07:00:00,2017-09-24 07:48:30,2017-09-24 07:00:00,2017-09-24 07:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,25899842748608.06,51232011608.27281,4621.39794921875,5540.3876953125
1210,2017-09-24,532,Klett_Method,far_range,2017-09-24 10:23:30,2017-09-24 11:26:30,2017-09-24 10:30:00,2017-09-24 10:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,25432592744036.61,37235978603.21847,4240.353515625,5734.6455078125
1211,2017-09-24,532,Klett_Method,far_range,2017-09-24 16:10:00,2017-09-24 17:09:30,2017-09-24 16:30:00,2017-09-24 16:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3902292886576.98,11567527445.504389,3216.763427734375,4225.41064453125
1212,2017-09-24,532,Klett_Method,far_range,2017-09-24 17:10:00,2017-09-24 17:59:30,2017-09-24 17:30:00,2017-09-24 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3062944361753.3003,6435086918.815371,2977.6767578125,4330.0107421875
1213,2017-09-24,532,Klett_Method,far_range,2017-09-24 18:00:00,2017-09-24 18:59:30,2017-09-24 18:00:00,2017-09-24 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3035860170675.1055,7542528721.453041,4165.638671875,5652.45947265625
1214,2017-09-24,532,Klett_Method,far_range,2017-09-24 18:00:00,2017-09-24 18:59:30,2017-09-24 18:30:00,2017-09-24 18:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3035860170675.1055,7542528721.453041,4165.638671875,5652.45947265625
1215,2017-09-24,532,Klett_Method,far_range,2017-09-24 22:10:00,2017-09-24 23:33:00,2017-09-24 22:30:00,2017-09-24 22:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3558084641004.6055,9260482798.12921,3261.592041015625,4449.55419921875
1216,2017-09-24,532,Klett_Method,far_range,2017-09-24 22:10:00,2017-09-24 23:33:00,2017-09-24 23:00:00,2017-09-24 23:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_24_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_24_Haifa_attbsc_532_molecular.nc,3558084641004.6055,9260482798.12921,3261.592041015625,4449.55419921875
1217,2017-09-25,532,Klett_Method,far_range,2017-09-25 00:00:00,2017-09-25 00:59:30,2017-09-25 00:00:00,2017-09-25 00:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,4600302882845.15,17251935700.133884,3000.091064453125,3709.879638671875
1218,2017-09-25,532,Klett_Method,far_range,2017-09-25 00:00:00,2017-09-25 00:59:30,2017-09-25 00:30:00,2017-09-25 00:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,4600302882845.15,17251935700.133884,3000.091064453125,3709.879638671875
1219,2017-09-25,532,Klett_Method,far_range,2017-09-25 01:00:00,2017-09-25 01:59:30,2017-09-25 01:00:00,2017-09-25 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3553679929496.3467,12268613492.06602,2917.905029296875,3889.19482421875
1220,2017-09-25,532,Klett_Method,far_range,2017-09-25 01:00:00,2017-09-25 01:59:30,2017-09-25 01:30:00,2017-09-25 01:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3553679929496.3467,12268613492.06602,2917.905029296875,3889.19482421875
1221,2017-09-25,532,Klett_Method,far_range,2017-09-25 02:00:00,2017-09-25 02:59:30,2017-09-25 02:00:00,2017-09-25 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3242318279675.0557,11019606622.220165,2843.1904296875,4337.482421875
1222,2017-09-25,532,Klett_Method,far_range,2017-09-25 02:00:00,2017-09-25 02:59:30,2017-09-25 02:30:00,2017-09-25 02:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3242318279675.0557,11019606622.220165,2843.1904296875,4337.482421875
1223,2017-09-25,532,Klett_Method,far_range,2017-09-25 03:00:00,2017-09-25 03:59:30,2017-09-25 03:00:00,2017-09-25 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3358925969621.798,10786002064.456305,2484.560302734375,3239.177734375
1224,2017-09-25,532,Klett_Method,far_range,2017-09-25 03:00:00,2017-09-25 03:59:30,2017-09-25 03:30:00,2017-09-25 03:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3358925969621.798,10786002064.456305,2484.560302734375,3239.177734375
1225,2017-09-25,532,Klett_Method,far_range,2017-09-25 04:00:00,2017-09-25 04:59:30,2017-09-25 04:00:00,2017-09-25 04:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_25_Haifa_range_corr_532_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_25_Haifa_attbsc_532_molecular.nc,3229761071372.909,7260940345.326891,2462.145751953125,3844.365966796875
