,date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,lidar_path,molecular_path,LC,LC_std,r0,r1,dr
1769,10/27/2017,532,Klett_Method,far_range,10/27/2017 10:00,10/27/2017 11:30,10/27/2017 10:00,10/27/2017 10:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,22534.12047,11.75010448,3.866780518,5.361072266,1.494291748
1770,10/27/2017,532,Klett_Method,far_range,10/27/2017 10:00,10/27/2017 11:30,10/27/2017 10:30,10/27/2017 10:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,22534.12047,11.75010448,3.866780518,5.361072266,1.494291748
1771,10/27/2017,532,Klett_Method,far_range,10/27/2017 10:00,10/27/2017 11:30,10/27/2017 11:00,10/27/2017 11:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,22534.12047,11.75010448,3.866780518,5.361072266,1.494291748
1772,10/27/2017,532,Klett_Method,far_range,10/27/2017 12:00,10/27/2017 12:59,10/27/2017 12:00,10/27/2017 12:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,23016.73304,12.57310905,2.544332031,4.038624023,1.494291992
1773,10/27/2017,532,Klett_Method,far_range,10/27/2017 12:00,10/27/2017 12:59,10/27/2017 12:30,10/27/2017 12:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,23016.73304,12.57310905,2.544332031,4.038624023,1.494291992
1774,10/27/2017,532,Klett_Method,far_range,10/27/2017 13:00,10/27/2017 13:59,10/27/2017 13:00,10/27/2017 13:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,22058.72393,26.95931715,3.978852295,4.994970703,1.016118408
1775,10/27/2017,532,Klett_Method,far_range,10/27/2017 13:00,10/27/2017 13:59,10/27/2017 13:30,10/27/2017 13:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,22058.72393,26.95931715,3.978852295,4.994970703,1.016118408
1776,10/27/2017,532,Klett_Method,far_range,10/27/2017 14:00,10/27/2017 15:00,10/27/2017 14:00,10/27/2017 14:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,19618.32486,19.61132216,4.008738281,5.503030273,1.494291992
1777,10/27/2017,532,Klett_Method,far_range,10/27/2017 14:00,10/27/2017 15:00,10/27/2017 14:30,10/27/2017 14:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,19618.32486,19.61132216,4.008738281,5.503030273,1.494291992
1778,10/27/2017,532,Klett_Method,far_range,10/27/2017 15:10,10/27/2017 16:09,10/27/2017 15:30,10/27/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,18227.45577,36.33677729,5.263943359,6.75076416,1.486820801
1779,10/27/2017,532,Klett_Method,far_range,10/27/2017 16:10,10/27/2017 17:09,10/27/2017 16:30,10/27/2017 16:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,18445.80642,22.32100593,4.202996094,5.697288086,1.494291992
1780,10/27/2017,532,Klett_Method,far_range,10/27/2017 17:10,10/27/2017 17:59,10/27/2017 17:30,10/27/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20524.02047,26.82407992,3.978852295,5.473144531,1.494292236
1781,10/27/2017,532,Klett_Method,far_range,10/27/2017 18:00,10/27/2017 18:59,10/27/2017 18:00,10/27/2017 18:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20721.4978,18.67710657,5.099571289,6.593863281,1.494291992
1782,10/27/2017,532,Klett_Method,far_range,10/27/2017 18:00,10/27/2017 18:59,10/27/2017 18:30,10/27/2017 18:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20721.4978,18.67710657,5.099571289,6.593863281,1.494291992
1783,10/27/2017,532,Klett_Method,far_range,10/27/2017 19:00,10/27/2017 19:59,10/27/2017 19:00,10/27/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20720.65308,16.31398138,4.457025879,5.951317871,1.494291992
1784,10/27/2017,532,Klett_Method,far_range,10/27/2017 19:00,10/27/2017 19:59,10/27/2017 19:30,10/27/2017 19:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20720.65308,16.31398138,4.457025879,5.951317871,1.494291992
1785,10/27/2017,532,Klett_Method,far_range,10/27/2017 20:00,10/27/2017 20:59,10/27/2017 20:00,10/27/2017 20:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20341.38181,14.64352514,5.077157227,6.571449219,1.494291992
1786,10/27/2017,532,Klett_Method,far_range,10/27/2017 20:00,10/27/2017 20:59,10/27/2017 20:30,10/27/2017 20:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,20341.38181,14.64352514,5.077157227,6.571449219,1.494291992
1787,10/27/2017,532,Klett_Method,far_range,10/27/2017 21:00,10/27/2017 22:00,10/27/2017 21:00,10/27/2017 21:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,21004.68988,16.38002458,4.793241699,6.287533691,1.494291992
1788,10/27/2017,532,Klett_Method,far_range,10/27/2017 21:00,10/27/2017 22:00,10/27/2017 21:30,10/27/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,21004.68988,16.38002458,4.793241699,6.287533691,1.494291992
1789,10/27/2017,532,Klett_Method,far_range,10/27/2017 22:10,10/27/2017 23:53,10/27/2017 22:30,10/27/2017 22:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,19218.26506,13.13603289,4.778298828,6.27259082,1.494291992
1790,10/27/2017,532,Klett_Method,far_range,10/27/2017 22:10,10/27/2017 23:53,10/27/2017 23:00,10/27/2017 23:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_27_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_27_Haifa_attbsc_532_molecular.nc,19218.26506,13.13603289,4.778298828,6.27259082,1.494291992
1791,10/28/2017,532,Klett_Method,far_range,10/28/2017 13:51,10/28/2017 14:53,10/28/2017 14:00,10/28/2017 14:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23573.88446,38.78544403,2.656403809,4.150695801,1.494291992
1792,10/28/2017,532,Klett_Method,far_range,10/28/2017 15:15,10/28/2017 16:15,10/28/2017 15:30,10/28/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23079.92766,28.76443633,5.263943359,6.75076416,1.486820801
1793,10/28/2017,532,Klett_Method,far_range,10/28/2017 16:15,10/28/2017 17:59,10/28/2017 16:30,10/28/2017 16:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23184.32137,21.76763511,3.829423096,5.323715332,1.494292236
1794,10/28/2017,532,Klett_Method,far_range,10/28/2017 16:15,10/28/2017 17:59,10/28/2017 17:00,10/28/2017 17:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23184.32137,21.76763511,3.829423096,5.323715332,1.494292236
1795,10/28/2017,532,Klett_Method,far_range,10/28/2017 16:15,10/28/2017 17:59,10/28/2017 17:30,10/28/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23184.32137,21.76763511,3.829423096,5.323715332,1.494292236
1796,10/28/2017,532,Klett_Method,far_range,10/28/2017 18:00,10/28/2017 18:59,10/28/2017 18:00,10/28/2017 18:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23171.98513,32.97315062,2.813304443,4.30759668,1.494292236
1797,10/28/2017,532,Klett_Method,far_range,10/28/2017 18:00,10/28/2017 18:59,10/28/2017 18:30,10/28/2017 18:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23171.98513,32.97315062,2.813304443,4.30759668,1.494292236
1798,10/28/2017,532,Klett_Method,far_range,10/28/2017 19:00,10/28/2017 19:59,10/28/2017 19:00,10/28/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23043.38542,27.18341041,3.089748535,4.584040527,1.494291992
1799,10/28/2017,532,Klett_Method,far_range,10/28/2017 19:00,10/28/2017 19:59,10/28/2017 19:30,10/28/2017 19:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23043.38542,27.18341041,3.089748535,4.584040527,1.494291992
1800,10/28/2017,532,Klett_Method,far_range,10/28/2017 20:00,10/28/2017 20:59,10/28/2017 20:00,10/28/2017 20:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,22756.49494,26.39603715,4.344954102,5.839246094,1.494291992
1801,10/28/2017,532,Klett_Method,far_range,10/28/2017 20:00,10/28/2017 20:59,10/28/2017 20:30,10/28/2017 20:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,22756.49494,26.39603715,4.344954102,5.839246094,1.494291992
1802,10/28/2017,532,Klett_Method,far_range,10/28/2017 21:00,10/28/2017 22:00,10/28/2017 21:00,10/28/2017 21:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23118.97748,27.70391355,6.369719727,7.864011719,1.494291992
1803,10/28/2017,532,Klett_Method,far_range,10/28/2017 21:00,10/28/2017 22:00,10/28/2017 21:30,10/28/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,23118.97748,27.70391355,6.369719727,7.864011719,1.494291992
1804,10/28/2017,532,Klett_Method,far_range,10/28/2017 22:10,10/28/2017 23:09,10/28/2017 22:30,10/28/2017 22:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,22498.8219,38.46098378,2.970205078,4.46449707,1.494291992
1805,10/28/2017,532,Klett_Method,far_range,10/28/2017 23:10,10/28/2017 23:59,10/28/2017 23:30,10/28/2017 23:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_28_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_28_Haifa_attbsc_532_molecular.nc,22265.01274,36.09828688,2.701232666,4.188053223,1.486820557
1806,10/29/2017,532,Klett_Method,far_range,10/29/2017 6:06,10/29/2017 7:50,10/29/2017 6:30,10/29/2017 6:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,23016.95761,49.93871407,4.083452881,5.577744629,1.494291748
1807,10/29/2017,532,Klett_Method,far_range,10/29/2017 6:06,10/29/2017 7:50,10/29/2017 7:00,10/29/2017 7:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,23016.95761,49.93871407,4.083452881,5.577744629,1.494291748
1808,10/29/2017,532,Klett_Method,far_range,10/29/2017 7:53,10/29/2017 8:52,10/29/2017 8:00,10/29/2017 8:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21262.57958,34.60448408,3.269063477,4.763355469,1.494291992
1809,10/29/2017,532,Klett_Method,far_range,10/29/2017 8:53,10/29/2017 9:52,10/29/2017 9:00,10/29/2017 9:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,20003.88809,39.62420221,1.714999878,3.209291992,1.494292114
1810,10/29/2017,532,Klett_Method,far_range,10/29/2017 9:53,10/29/2017 11:06,10/29/2017 10:00,10/29/2017 10:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21222.45104,33.34608779,1.797185913,3.291478027,1.494292114
1811,10/29/2017,532,Klett_Method,far_range,10/29/2017 9:53,10/29/2017 11:06,10/29/2017 10:30,10/29/2017 10:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21222.45104,33.34608779,1.797185913,3.291478027,1.494292114
1812,10/29/2017,532,Klett_Method,far_range,10/29/2017 12:00,10/29/2017 13:02,10/29/2017 12:00,10/29/2017 12:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,20924.28063,26.1387412,3.328835205,4.823127441,1.494292236
1813,10/29/2017,532,Klett_Method,far_range,10/29/2017 12:00,10/29/2017 13:02,10/29/2017 12:30,10/29/2017 12:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,20924.28063,26.1387412,3.328835205,4.823127441,1.494292236
1814,10/29/2017,532,Klett_Method,far_range,10/29/2017 13:03,10/29/2017 14:03,10/29/2017 13:30,10/29/2017 13:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21655.60909,30.98545484,1.595456421,3.089748535,1.494292114
1815,10/29/2017,532,Klett_Method,far_range,10/29/2017 15:55,10/29/2017 16:42,10/29/2017 16:00,10/29/2017 16:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,22227.98556,62.87501939,1.954086548,3.448378662,1.494292114
1816,10/29/2017,532,Klett_Method,far_range,10/29/2017 17:06,10/29/2017 17:59,10/29/2017 17:30,10/29/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,20753.46263,33.00101456,1.759828613,3.254120605,1.494291992
1817,10/29/2017,532,Klett_Method,far_range,10/29/2017 18:32,10/29/2017 19:32,10/29/2017 19:00,10/29/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21441.70708,33.34076081,5.361072266,6.212818848,0.851746582
1818,10/29/2017,532,Klett_Method,far_range,10/29/2017 19:32,10/29/2017 20:32,10/29/2017 20:00,10/29/2017 20:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21698.12809,32.70981546,2.454674316,3.948966553,1.494292236
1819,10/29/2017,532,Klett_Method,far_range,10/29/2017 20:32,10/29/2017 22:00,10/29/2017 21:00,10/29/2017 21:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21081.49442,22.10104038,2.379959717,3.874251953,1.494292236
1820,10/29/2017,532,Klett_Method,far_range,10/29/2017 20:32,10/29/2017 22:00,10/29/2017 21:30,10/29/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21081.49442,22.10104038,2.379959717,3.874251953,1.494292236
1821,10/29/2017,532,Klett_Method,far_range,10/29/2017 22:10,10/29/2017 23:50,10/29/2017 22:30,10/29/2017 22:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21831.50931,65.66826532,3.41102124,4.905313477,1.494292236
1822,10/29/2017,532,Klett_Method,far_range,10/29/2017 22:10,10/29/2017 23:50,10/29/2017 23:00,10/29/2017 23:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_29_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_29_Haifa_attbsc_532_molecular.nc,21831.50931,65.66826532,3.41102124,4.905313477,1.494292236
1823,10/30/2017,532,Klett_Method,far_range,10/30/2017 0:00,10/30/2017 0:49,10/30/2017 0:00,10/30/2017 0:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,23960.12078,35.0491044,4.755884277,5.585216309,0.829332031
1824,10/30/2017,532,Klett_Method,far_range,10/30/2017 2:50,10/30/2017 3:49,10/30/2017 3:00,10/30/2017 3:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,25192.74806,96.01607658,3.635165039,5.129457031,1.494291992
1825,10/30/2017,532,Klett_Method,far_range,10/30/2017 7:19,10/30/2017 8:20,10/30/2017 7:30,10/30/2017 7:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,24636.79955,66.09980055,2.499503174,3.993795166,1.494291992
1826,10/30/2017,532,Klett_Method,far_range,10/30/2017 15:10,10/30/2017 16:38,10/30/2017 15:30,10/30/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,20785.53369,36.03283775,4.188053223,5.682345215,1.494291992
1827,10/30/2017,532,Klett_Method,far_range,10/30/2017 15:10,10/30/2017 16:38,10/30/2017 16:00,10/30/2017 16:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,20785.53369,36.03283775,4.188053223,5.682345215,1.494291992
1828,10/30/2017,532,Klett_Method,far_range,10/30/2017 19:00,10/30/2017 19:51,10/30/2017 19:00,10/30/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_30_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_30_Haifa_attbsc_532_molecular.nc,24137.29834,57.9433293,2.208116211,3.702408203,1.494291992
1829,10/31/2017,532,Klett_Method,far_range,10/31/2017 0:31,10/31/2017 1:32,10/31/2017 1:00,10/31/2017 1:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_31_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_31_Haifa_attbsc_532_molecular.nc,23805.79197,43.36267396,3.425964355,4.920256348,1.494291992
1830,10/31/2017,532,Klett_Method,far_range,10/31/2017 1:50,10/31/2017 2:49,10/31/2017 2:00,10/31/2017 2:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_31_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_31_Haifa_attbsc_532_molecular.nc,22119.52083,46.51707915,6.511677246,7.572625,1.060947754
1831,10/31/2017,532,Klett_Method,far_range,10/31/2017 2:50,10/31/2017 3:49,10/31/2017 3:00,10/31/2017 3:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_31_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_31_Haifa_attbsc_532_molecular.nc,18957.24718,17.26804142,2.581689209,4.075981201,1.494291992
1832,10/31/2017,532,Klett_Method,far_range,10/31/2017 3:50,10/31/2017 5:02,10/31/2017 4:00,10/31/2017 4:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\10\2017_10_31_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\10\2017_10_31_Haifa_attbsc_532_molecular.nc,18735.3097,23.75496135,2.59663208,4.090924316,1.494292236
