date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,profile_path,lidar_path,molecular_path,LC,LC_std,r0,r1,dr,bin_r0,bin_r1
2017-09-06,532,Klett_Method,far_range,2017-09-06 07:00:00,2017-09-06 08:16:00,2017-09-06 07:29:30,2017-09-06 07:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_0700_0816_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30720.340786217017,59.01299210052017,4.4778247070312505,5.9721171875,1.49429248046875,558,758
2017-09-06,532,Klett_Method,far_range,2017-09-06 08:17:00,2017-09-06 09:03:30,2017-09-06 08:17:00,2017-09-06 08:46:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_0817_0903_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,29156.203586220552,53.98888318559786,3.977237060546875,5.4715292968750004,1.494292236328125,491,691
2017-09-06,532,Klett_Method,far_range,2017-09-06 09:04:30,2017-09-06 10:04:00,2017-09-06 09:04:30,2017-09-06 09:34:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_0904_1004_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30631.05676593877,32.144788750524555,4.0370087890625,5.53130078125,1.4942919921875,499,699
2017-09-06,532,Klett_Method,far_range,2017-09-06 09:04:30,2017-09-06 10:04:00,2017-09-06 09:34:00,2017-09-06 10:03:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_0904_1004_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30631.05676593877,32.144788750524555,4.0370087890625,5.53130078125,1.4942919921875,499,699
2017-09-06,532,Klett_Method,far_range,2017-09-06 10:04:30,2017-09-06 11:30:00,2017-09-06 10:04:30,2017-09-06 10:34:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_1004_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30842.2141135105,36.014621128329836,3.491592041015625,4.98588427734375,1.494292236328125,426,626
2017-09-06,532,Klett_Method,far_range,2017-09-06 10:04:30,2017-09-06 11:30:00,2017-09-06 10:34:00,2017-09-06 11:03:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_06_00_01_1004_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30842.2141135105,36.014621128329836,3.491592041015625,4.98588427734375,1.494292236328125,426,626
2017-09-06,532,Klett_Method,far_range,2017-09-06 12:16:30,2017-09-06 13:17:00,2017-09-06 12:16:30,2017-09-06 12:46:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1216_1317_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,25488.454746642296,32.466194041390786,2.5352451171875,4.029537353515625,1.494292236328125,298,498
2017-09-06,532,Klett_Method,far_range,2017-09-06 12:16:30,2017-09-06 13:17:00,2017-09-06 12:46:00,2017-09-06 13:15:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1216_1317_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,25488.454746642296,32.466194041390786,2.5352451171875,4.029537353515625,1.494292236328125,298,498
2017-09-06,532,Klett_Method,far_range,2017-09-06 13:18:00,2017-09-06 15:00:00,2017-09-06 13:18:00,2017-09-06 13:47:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1318_1500_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30055.455159098296,18.91218642198871,7.11525048828125,7.92216796875,0.80691748046875,911,1019
2017-09-06,532,Klett_Method,far_range,2017-09-06 13:18:00,2017-09-06 15:00:00,2017-09-06 13:47:30,2017-09-06 14:17:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1318_1500_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30055.455159098296,18.91218642198871,7.11525048828125,7.92216796875,0.80691748046875,911,1019
2017-09-06,532,Klett_Method,far_range,2017-09-06 13:18:00,2017-09-06 15:00:00,2017-09-06 14:17:00,2017-09-06 14:46:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1318_1500_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,30055.455159098296,18.91218642198871,7.11525048828125,7.92216796875,0.80691748046875,911,1019
2017-09-06,532,Klett_Method,far_range,2017-09-06 15:21:30,2017-09-06 16:48:30,2017-09-06 15:21:30,2017-09-06 15:51:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1521_1648_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,35013.09337672315,24.98350981743512,5.62095849609375,7.11525048828125,1.4942919921875,711,911
2017-09-06,532,Klett_Method,far_range,2017-09-06 15:21:30,2017-09-06 16:48:30,2017-09-06 15:51:00,2017-09-06 16:20:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_12_00_01_1521_1648_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,35013.09337672315,24.98350981743512,5.62095849609375,7.11525048828125,1.4942919921875,711,911
2017-09-06,532,Klett_Method,far_range,2017-09-06 18:14:30,2017-09-06 19:01:30,2017-09-06 18:14:30,2017-09-06 18:44:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\06\2017_09_06_Wed_TROPOS_18_00_01_1814_1901_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_06_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_06_Haifa_attbsc_532_molecular.nc,37361.372538911,32.51342540881588,7.7353818359375,8.5049423828125,0.769560546875,994,1097
2017-09-07,532,Klett_Method,far_range,2017-09-07 01:48:00,2017-09-07 02:54:30,2017-09-07 01:48:00,2017-09-07 02:17:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_00_00_01_0148_0254_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,36223.31869205201,33.11333692708213,4.49276806640625,5.98706005859375,1.4942919921875,560,760
2017-09-07,532,Klett_Method,far_range,2017-09-07 01:48:00,2017-09-07 02:54:30,2017-09-07 02:17:30,2017-09-07 02:47:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_00_00_01_0148_0254_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,36223.31869205201,33.11333692708213,4.49276806640625,5.98706005859375,1.4942919921875,560,760
2017-09-07,532,Klett_Method,far_range,2017-09-07 02:55:30,2017-09-07 04:04:30,2017-09-07 02:55:30,2017-09-07 03:25:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_00_00_01_0255_0404_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,36025.699388358844,34.51822429922529,1.6013126220703124,3.095604736328125,1.4942921142578125,173,373
2017-09-07,532,Klett_Method,far_range,2017-09-07 02:55:30,2017-09-07 04:04:30,2017-09-07 03:25:00,2017-09-07 03:54:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_00_00_01_0255_0404_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,36025.699388358844,34.51822429922529,1.6013126220703124,3.095604736328125,1.4942921142578125,173,373
2017-09-07,532,Klett_Method,far_range,2017-09-07 06:28:30,2017-09-07 07:39:30,2017-09-07 06:28:30,2017-09-07 06:58:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_06_00_01_0628_0739_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,37509.58643714659,28.23038107566698,1.5788983154296876,3.0731904296875,1.4942921142578125,170,370
2017-09-07,532,Klett_Method,far_range,2017-09-07 06:28:30,2017-09-07 07:39:30,2017-09-07 06:58:00,2017-09-07 07:27:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_06_00_01_0628_0739_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,37509.58643714659,28.23038107566698,1.5788983154296876,3.0731904296875,1.4942921142578125,170,370
2017-09-07,532,Klett_Method,far_range,2017-09-07 08:22:00,2017-09-07 09:18:00,2017-09-07 08:22:00,2017-09-07 08:51:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_06_00_01_0822_0918_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,37236.766519604855,35.8001336149463,4.32092431640625,5.64337255859375,1.3224482421875001,537,714
2017-09-07,532,Klett_Method,far_range,2017-09-07 12:02:00,2017-09-07 13:01:30,2017-09-07 12:02:00,2017-09-07 12:31:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_12_00_01_1202_1301_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,34742.97694567037,25.791210551767637,2.1019005126953125,3.5961926269531252,1.4942921142578125,240,440
2017-09-07,532,Klett_Method,far_range,2017-09-07 12:02:00,2017-09-07 13:01:30,2017-09-07 12:31:30,2017-09-07 13:01:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_12_00_01_1202_1301_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,34742.97694567037,25.791210551767637,2.1019005126953125,3.5961926269531252,1.4942921142578125,240,440
2017-09-07,532,Klett_Method,far_range,2017-09-07 13:02:00,2017-09-07 14:02:30,2017-09-07 13:02:00,2017-09-07 13:31:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_12_00_01_1302_1402_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,38810.34146510115,26.093452998157385,1.3846402587890625,2.878932373046875,1.4942921142578125,144,344
2017-09-07,532,Klett_Method,far_range,2017-09-07 13:02:00,2017-09-07 14:02:30,2017-09-07 13:31:30,2017-09-07 14:01:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_12_00_01_1302_1402_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,38810.34146510115,26.093452998157385,1.3846402587890625,2.878932373046875,1.4942921142578125,144,344
2017-09-07,532,Klett_Method,far_range,2017-09-07 22:10:00,2017-09-07 23:04:30,2017-09-07 22:10:00,2017-09-07 22:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\07\2017_09_07_Thu_TROPOS_18_00_01_2210_2304_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_07_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_07_Haifa_attbsc_532_molecular.nc,30550.188577653353,26.662710276262043,8.8710439453125,10.1934921875,1.3224482421875001,1146,1323
2017-09-08,532,Klett_Method,far_range,2017-09-08 02:34:00,2017-09-08 03:30:00,2017-09-08 02:34:00,2017-09-08 03:03:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_00_00_01_0234_0330_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,31240.39606101418,30.59387594649017,1.3696973876953125,2.863989501953125,1.4942921142578125,142,342
2017-09-08,532,Klett_Method,far_range,2017-09-08 08:46:30,2017-09-08 09:31:00,2017-09-08 08:46:30,2017-09-08 09:16:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_06_00_01_0846_0931_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,33577.108099694844,52.296530952949695,3.312277099609375,4.8065693359375,1.494292236328125,402,602
2017-09-08,532,Klett_Method,far_range,2017-09-08 15:42:30,2017-09-08 16:44:30,2017-09-08 15:42:30,2017-09-08 16:12:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_12_00_01_1542_1644_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,30534.99800046952,29.63948247354471,6.0244169921875,7.496294921875,1.4718779296875,765,962
2017-09-08,532,Klett_Method,far_range,2017-09-08 15:42:30,2017-09-08 16:44:30,2017-09-08 16:12:00,2017-09-08 16:41:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_12_00_01_1542_1644_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,30534.99800046952,29.63948247354471,6.0244169921875,7.496294921875,1.4718779296875,765,962
2017-09-08,532,Klett_Method,far_range,2017-09-08 19:07:00,2017-09-08 19:56:00,2017-09-08 19:07:00,2017-09-08 19:36:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_18_00_01_1907_1956_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,28069.453755350485,41.55101396099288,6.34568994140625,7.83998193359375,1.4942919921875,808,1008
2017-09-08,532,Klett_Method,far_range,2017-09-08 21:02:30,2017-09-08 21:47:00,2017-09-08 21:02:30,2017-09-08 21:32:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\08\2017_09_08_Fri_TROPOS_18_00_01_2102_2147_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_08_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_08_Haifa_attbsc_532_molecular.nc,22403.930725082766,27.406097731998614,5.91981689453125,6.87616357421875,0.9563466796875,751,879
2017-09-09,532,Klett_Method,far_range,2017-09-09 02:40:30,2017-09-09 03:46:30,2017-09-09 02:40:30,2017-09-09 03:10:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_00_00_01_0240_0346_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,14921.32118299991,24.505011533601788,5.4341718750000005,6.9284638671875,1.4942919921875,686,886
2017-09-09,532,Klett_Method,far_range,2017-09-09 02:40:30,2017-09-09 03:46:30,2017-09-09 03:10:00,2017-09-09 03:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_00_00_01_0240_0346_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,14921.32118299991,24.505011533601788,5.4341718750000005,6.9284638671875,1.4942919921875,686,886
2017-09-09,532,Klett_Method,far_range,2017-09-09 07:19:00,2017-09-09 08:32:30,2017-09-09 07:19:00,2017-09-09 07:48:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_06_00_01_0719_0832_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,26089.817297169066,18.157823851963563,6.35316162109375,7.1526079101562505,0.7994462890625,809,916
2017-09-09,532,Klett_Method,far_range,2017-09-09 07:19:00,2017-09-09 08:32:30,2017-09-09 07:48:30,2017-09-09 08:18:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_06_00_01_0719_0832_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,26089.817297169066,18.157823851963563,6.35316162109375,7.1526079101562505,0.7994462890625,809,916
2017-09-09,532,Klett_Method,far_range,2017-09-09 12:45:00,2017-09-09 13:58:30,2017-09-09 12:45:00,2017-09-09 13:14:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_12_00_01_1245_1358_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,29572.21107712815,22.69151030392886,7.182493652343751,8.1986123046875,1.01611865234375,920,1056
2017-09-09,532,Klett_Method,far_range,2017-09-09 12:45:00,2017-09-09 13:58:30,2017-09-09 13:14:30,2017-09-09 13:44:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_12_00_01_1245_1358_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,29572.21107712815,22.69151030392886,7.182493652343751,8.1986123046875,1.01611865234375,920,1056
2017-09-09,532,Klett_Method,far_range,2017-09-09 15:10:00,2017-09-09 15:56:30,2017-09-09 15:10:00,2017-09-09 15:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\09\2017_09_09_Sat_TROPOS_12_00_01_1510_1556_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_09_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_09_Haifa_attbsc_532_molecular.nc,29350.583760537334,28.920480353251833,5.41175732421875,6.90604931640625,1.4942919921875,683,883
2017-09-11,532,Klett_Method,far_range,2017-09-11 01:25:30,2017-09-11 02:26:00,2017-09-11 01:25:30,2017-09-11 01:55:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\11\2017_09_11_Mon_TROPOS_00_00_01_0125_0226_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_11_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_11_Haifa_attbsc_532_molecular.nc,10041.532791006624,24.98601537203238,5.1950849609375,6.6893769531250005,1.4942919921875,654,854
2017-09-11,532,Klett_Method,far_range,2017-09-11 01:25:30,2017-09-11 02:26:00,2017-09-11 01:55:00,2017-09-11 02:24:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\11\2017_09_11_Mon_TROPOS_00_00_01_0125_0226_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_11_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_11_Haifa_attbsc_532_molecular.nc,10041.532791006624,24.98601537203238,5.1950849609375,6.6893769531250005,1.4942919921875,654,854
2017-09-11,532,Klett_Method,far_range,2017-09-11 03:09:30,2017-09-11 04:00:00,2017-09-11 03:09:30,2017-09-11 03:39:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\11\2017_09_11_Mon_TROPOS_00_00_01_0309_0400_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_11_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_11_Haifa_attbsc_532_molecular.nc,20234.772014410457,40.90987344978377,6.18131787109375,7.1227216796875,0.9414038085937501,786,912
2017-09-11,532,Klett_Method,far_range,2017-09-11 10:23:30,2017-09-11 11:20:30,2017-09-11 10:23:30,2017-09-11 10:53:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\11\2017_09_11_Mon_TROPOS_06_00_01_1023_1120_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_11_Haifa_range_corr_532_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_11_Haifa_attbsc_532_molecular.nc,31178.480095113362,35.753810694708406,4.8663408203125,6.3606328125000005,1.4942919921875,610,810
